date,total_sales,avg_sales,total_onpromotion,dcoilwtico,is_holiday,total_transactions,year,month,dayofweek,is_weekend
2014-10-18,820840.970792,460.6290520718294,769,,0,94313.0,2014,10,5,1
2014-10-19,935410.595877,524.9217709747475,769,,0,92246.0,2014,10,6,1
2014-10-20,624629.990941,350.52188043827164,609,82.76,0,78183.0,2014,10,0,0
2014-10-21,542207.165266,304.2688918439955,2086,83.25,0,73577.0,2014,10,1,0
2014-10-22,584926.355993,328.2415016795735,4755,80.52,0,73816.0,2014,10,2,0
2014-10-23,492233.2322,276.2251583613917,2526,82.81,0,71293.0,2014,10,3,0
2014-10-24,528403.680064,296.52282831874294,4477,81.27,0,73477.0,2014,10,4,0
2014-10-25,758926.230707,425.88452901627386,1003,,0,92005.0,2014,10,5,1
2014-10-26,892128.498949,500.63327662682383,1020,,0,90363.0,2014,10,6,1
2014-10-27,572806.6319285,321.4403097241863,583,81.26,0,74434.0,2014,10,0,0
2014-10-28,512678.811505,287.69854742143656,2327,81.36,0,72417.0,2014,10,1,0
2014-10-29,560819.6780005,314.7136240182379,4953,82.25,0,74037.0,2014,10,2,0
2014-10-30,459715.26616,257.9771415039282,2357,81.06,0,71373.0,2014,10,3,0
2014-10-31,561876.0719155,315.3064376630191,4421,80.53,0,79380.0,2014,10,4,0
2014-11-01,873539.2478855,490.2015981400112,975,,0,96265.0,2014,11,5,1
2014-11-02,709851.4922288,398.34539406778896,944,,1,78183.0,2014,11,6,1
2014-11-03,973192.041735,546.1234802104377,690,78.77,1,91982.0,2014,11,0,0
2014-11-04,702751.953595,394.3613656537598,2373,77.15,0,80319.0,2014,11,1,0
2014-11-05,718799.9390395,403.3669691579685,4858,78.71,0,80883.0,2014,11,2,0
2014-11-06,566118.381055,317.6870825224467,2519,77.87,1,75527.0,2014,11,3,0
2014-11-07,585330.25773,328.4681580976431,4392,78.71,1,77407.0,2014,11,4,0
2014-11-08,816064.644983,457.9487345583614,861,,0,93764.0,2014,11,5,1
2014-11-09,941478.422301,528.3268363080808,956,,0,92456.0,2014,11,6,1
2014-11-10,593376.793073,332.9836100297419,540,77.43,1,75496.0,2014,11,0,0
2014-11-11,552505.750307,310.0481202620651,2362,77.85,1,73496.0,2014,11,1,0
2014-11-12,588093.484021,330.0187901352413,4810,77.16,1,75032.0,2014,11,2,0
2014-11-13,468057.386823,262.6584662306397,2503,74.13,0,71007.0,2014,11,3,0
2014-11-14,553007.970965,310.32995003647585,4434,75.91,0,76645.0,2014,11,4,0
2014-11-15,786124.201177,441.1471387076318,1184,,0,92867.0,2014,11,5,1
2014-11-16,956619.401927,536.8234578714927,1058,,0,92544.0,2014,11,6,1
2014-11-17,620876.340058,348.4154545780022,754,75.64,0,77532.0,2014,11,0,0
2014-11-18,553367.204141,310.53153992199776,2663,74.55,0,74317.0,2014,11,1,0
2014-11-19,580234.0113007,325.60831161655443,5147,74.55,0,72588.0,2014,11,2,0
2014-11-20,511855.7610447,287.2366784762626,2824,75.63,0,73630.0,2014,11,3,0
2014-11-21,567978.732759,318.73105093097644,4573,76.52,0,77423.0,2014,11,4,0
2014-11-22,763720.148593,428.5747186268238,868,,0,91986.0,2014,11,5,1
2014-11-23,907432.656994,509.2214685712682,973,,0,90947.0,2014,11,6,1
2014-11-24,610847.95702,342.78785466891134,710,75.74,0,76731.0,2014,11,0,0
2014-11-25,541225.608011,303.7180740802469,2544,74.04,0,73268.0,2014,11,1,0
2014-11-26,579125.306002,324.9861425375982,5021,73.7,0,74865.0,2014,11,2,0
2014-11-27,475823.897052,267.0167772457912,2774,73.7,0,71278.0,2014,11,3,0
2014-11-28,559619.825094,314.0403058888889,4654,65.94,1,78509.0,2014,11,4,0
2014-11-29,850925.105136,477.51128234343435,994,,0,96504.0,2014,11,5,1
2014-11-30,1023691.281592,574.4619986487094,1076,,0,96847.0,2014,11,6,1
2014-12-01,817413.561974,458.7057025667789,1423,68.98,1,86943.0,2014,12,0,0
2014-12-02,735319.1840285,412.63702807435465,3045,66.99,0,84903.0,2014,12,1,0
2014-12-03,715127.614539,401.3061809983165,5359,67.3,0,82957.0,2014,12,2,0
2014-12-04,578961.517004,324.8942295196409,3216,66.73,0,79357.0,2014,12,3,0
2014-12-05,635445.153317,356.590995127385,4849,65.89,1,84023.0,2014,12,4,0
2014-12-06,829386.70612,465.4246386756453,1151,,1,95549.0,2014,12,5,1
2014-12-07,1013889.8074,568.9617325476993,1165,,0,97587.0,2014,12,6,1
2014-12-08,790283.289992,443.48108304826036,922,63.13,1,86182.0,2014,12,0,0
2014-12-09,665123.962957,373.24577045847366,2992,63.74,0,82255.0,2014,12,1,0
2014-12-10,732121.033873,410.84233101739613,5562,60.99,0,84084.0,2014,12,2,0
2014-12-11,580542.178879,325.78124516217736,3159,60.01,0,83115.0,2014,12,3,0
2014-12-12,642760.387245,360.6960646717172,4853,57.81,0,86621.0,2014,12,4,0
2014-12-13,854830.905829,479.7030896907969,1261,,0,104404.0,2014,12,5,1
2014-12-14,999106.1325775,560.6656187303591,1410,,0,102605.0,2014,12,6,1
2014-12-15,790182.945791,443.424773171156,1025,55.96,0,94336.0,2014,12,0,0
2014-12-16,799067.056179,448.41024476936025,2973,55.97,0,96222.0,2014,12,1,0
2014-12-17,779966.499188,437.6916381526375,5290,56.43,0,99887.0,2014,12,2,0
2014-12-18,731938.479893,410.73988770650953,3179,54.18,0,102225.0,2014,12,3,0
2014-12-19,757349.3758179,424.99964972946134,4940,56.91,0,104187.0,2014,12,4,0
2014-12-20,935555.52434,525.0031000785634,1534,,1,118293.0,2014,12,5,1
2014-12-21,1056605.2012285,592.9322116882717,1579,,1,118694.0,2014,12,6,1
2014-12-22,1008143.3460193,565.7370067448373,1582,55.25,1,134574.0,2014,12,0,0
2014-12-23,1064977.9730725,597.6307368532548,3365,56.78,1,144513.0,2014,12,1,0
2014-12-24,965982.871715,542.0779302553311,5828,55.7,1,156546.0,2014,12,2,0
2014-12-26,872098.456795,489.39307339786757,5714,54.59,1,108760.0,2014,12,4,0
2014-12-27,740596.158932,415.5982934523008,1747,,0,98956.0,2014,12,5,1
2014-12-28,716329.635071,401.98071552805834,1859,,0,86890.0,2014,12,6,1
2014-12-29,773998.401175,434.3425371352413,1783,53.46,0,100363.0,2014,12,0,0
2014-12-30,912970.533204,512.3291432121212,3494,54.14,0,117100.0,2014,12,1,0
2014-12-31,844380.469674,473.83864740404044,5648,53.45,1,126952.0,2014,12,2,0
2015-01-01,12773.61698,7.168135230078564,12,53.45,1,2202.0,2015,1,3,0
2015-01-02,657763.391981,369.11525924859706,4949,52.72,1,96809.0,2015,1,4,0
2015-01-03,648880.686926,364.1305762772166,1306,,0,96288.0,2015,1,5,1
2015-01-04,730923.776022,410.17046914814813,1295,,0,94496.0,2015,1,6,1
2015-01-05,569267.29796,319.4541514927048,1148,50.05,0,88880.0,2015,1,0,0
2015-01-06,477886.741053,268.1743776952862,1042,47.98,0,82581.0,2015,1,1,0
2015-01-07,494160.850117,277.30687436419754,1291,48.69,0,83804.0,2015,1,2,0
2015-01-08,417482.689131,234.27760332828285,3063,48.8,0,77474.0,2015,1,3,0
2015-01-09,439381.226073,246.5663445976431,4761,48.35,0,79379.0,2015,1,4,0
2015-01-10,569956.90801,319.8411380527497,954,,1,92717.0,2015,1,5,1
2015-01-11,694860.9511,389.9331936588103,1058,,0,94679.0,2015,1,6,1
2015-01-12,442845.544014,248.51040629292928,1043,46.06,0,79557.0,2015,1,0,0
2015-01-13,393799.993059,220.98765042592592,1213,45.92,0,75846.0,2015,1,1,0
2015-01-14,400923.97107,224.98539341750845,1586,48.49,0,77003.0,2015,1,2,0
2015-01-15,371146.144942,208.27505327833893,2608,46.37,0,73949.0,2015,1,3,0
2015-01-16,423599.9357975,237.71040168209876,4510,48.49,0,76133.0,2015,1,4,0
2015-01-17,621865.434007,348.9705016874298,712,,0,96331.0,2015,1,5,1
2015-01-18,678277.030991,380.626841184624,577,,0,92139.0,2015,1,6,1
2015-01-19,448217.896919,251.52519467957353,588,48.49,0,77981.0,2015,1,0,0
2015-01-20,405308.77722,227.44600292929292,569,46.79,0,75810.0,2015,1,1,0
2015-01-21,413202.592067,231.87575312401796,697,47.85,0,77316.0,2015,1,2,0
2015-01-22,364862.5390355,204.74889957098767,2598,45.93,0,73150.0,2015,1,3,0
2015-01-23,416937.181925,233.97148256172838,4475,45.26,0,76086.0,2015,1,4,0
2015-01-24,588849.871003,330.44324972109985,632,,0,94292.0,2015,1,5,1
2015-01-25,631623.951015,354.4466616245791,616,,0,89418.0,2015,1,6,1
2015-01-26,410009.617966,230.08396069921437,540,44.8,0,74534.0,2015,1,0,0
2015-01-27,360009.850046,202.02572954320988,560,45.84,0,71018.0,2015,1,1,0
2015-01-28,376935.916035,211.52408307239057,639,44.08,0,73108.0,2015,1,2,0
2015-01-29,343062.160973,192.51524184792368,2696,44.12,0,70000.0,2015,1,3,0
2015-01-30,435899.6719165,244.61261050308644,4647,47.79,0,79491.0,2015,1,4,0
2015-01-31,656205.841844,368.2412131560045,763,,0,96588.0,2015,1,5,1
2015-02-01,815294.475951,457.51654093771043,727,,0,98364.0,2015,2,6,1
2015-02-02,538301.886974,302.077377650954,653,49.25,0,84117.0,2015,2,0,0
2015-02-03,475249.842928,266.6946368843996,583,53.04,0,80387.0,2015,2,1,0
2015-02-04,451923.147059,253.60445962906846,687,48.45,0,80565.0,2015,2,2,0
2015-02-05,407491.967944,228.67113801571267,2640,50.48,0,78116.0,2015,2,3,0
2015-02-06,437147.54517,245.31287607744108,4645,51.66,0,79259.0,2015,2,4,0
2015-02-07,599911.594879,336.6507266436588,721,,0,94991.0,2015,2,5,1
2015-02-08,622994.231951,349.603946100449,690,,0,88360.0,2015,2,6,1
2015-02-09,458002.152043,257.0157980039282,722,52.99,0,79999.0,2015,2,0,0
2015-02-10,400825.9849177,224.93040680005612,694,50.06,0,76983.0,2015,2,1,0
2015-02-11,400115.3330245,224.53161224719418,766,48.8,0,78118.0,2015,2,2,0
2015-02-12,384963.142969,216.02869975813692,2613,51.17,0,78137.0,2015,2,3,0
2015-02-13,493265.468013,276.80441527104375,4536,52.66,0,95708.0,2015,2,4,0
2015-02-14,562855.068099,315.85581823737374,697,,0,105818.0,2015,2,5,1
2015-02-15,434886.671834,244.04414805499437,576,,0,77512.0,2015,2,6,1
2015-02-16,420740.903983,236.1060067244669,574,52.66,1,75439.0,2015,2,0,0
2015-02-17,483088.13409300003,271.09322900841755,609,53.56,1,79643.0,2015,2,1,0
2015-02-18,497499.057967,279.18016720931536,670,52.13,0,85992.0,2015,2,2,0
2015-02-19,436360.905914,244.87143990684623,2616,51.12,0,78446.0,2015,2,3,0
2015-02-20,483681.015026,271.4259343580247,4387,49.95,0,84726.0,2015,2,4,0
2015-02-21,572753.075038,321.410255352413,443,,0,92718.0,2015,2,5,1
2015-02-22,691339.067796,387.95682816835017,573,,0,95074.0,2015,2,6,1
2015-02-23,443349.890841,248.7934292037037,425,49.56,0,76355.0,2015,2,0,0
2015-02-24,407890.277971,228.89465654938272,411,48.48,0,76065.0,2015,2,1,0
2015-02-25,395774.954032,222.09593380022446,476,50.25,0,75253.0,2015,2,2,0
2015-02-26,354938.226975,199.1797008838384,2631,47.65,0,71797.0,2015,2,3,0
2015-02-27,436488.424914,244.94299939057237,4475,49.84,0,80395.0,2015,2,4,0
2015-02-28,635263.400075,356.489001164422,504,,0,97647.0,2015,2,5,1
2015-03-01,820434.978924,460.40122274074076,617,,0,100885.0,2015,3,6,1
2015-03-02,546037.787999,306.41851178395063,464,49.59,1,84649.0,2015,3,0,0
2015-03-03,492365.24083,276.299237278339,571,50.43,0,83100.0,2015,3,1,0
2015-03-04,483330.548167,271.22926384231204,608,51.53,0,84199.0,2015,3,2,0
2015-03-05,428599.809059,240.51616669977554,2679,50.76,0,79040.0,2015,3,3,0
2015-03-06,463723.974873,260.226697459596,4451,49.61,0,82542.0,2015,3,4,0
2015-03-07,657377.210913,368.8985470892256,660,,0,102516.0,2015,3,5,1
2015-03-08,659563.411966,370.12537147362514,538,,0,95738.0,2015,3,6,1
2015-03-09,480371.950086,269.56899555892255,557,49.95,0,83173.0,2015,3,0,0
2015-03-10,457881.7640763,256.9482402223906,567,48.42,0,82922.0,2015,3,1,0
2015-03-11,425617.727075,238.84272001964086,572,48.06,0,80024.0,2015,3,2,0
2015-03-12,382588.6690535,214.6962228134119,2664,47.12,0,75430.0,2015,3,3,0
2015-03-13,434805.995204,243.9988749741863,4501,44.88,0,80200.0,2015,3,4,0
2015-03-14,616609.760896,346.02119017732883,649,,0,98468.0,2015,3,5,1
2015-03-15,662700.871933,371.8860111857464,636,,0,93123.0,2015,3,6,1
2015-03-16,466598.425914,261.8397451818182,597,43.93,0,81430.0,2015,3,0,0
2015-03-17,415359.51603,233.08614816498317,581,43.39,0,77689.0,2015,3,1,0
2015-03-18,398629.999994,223.69809202805837,600,44.63,0,75660.0,2015,3,2,0
2015-03-19,373324.3829895,209.49740908501684,2698,44.02,0,74414.0,2015,3,3,0
2015-03-20,467687.945081,262.45114763243544,4477,46.0,0,83777.0,2015,3,4,0
2015-03-21,624099.228222,350.22403379461275,597,,0,99233.0,2015,3,5,1
2015-03-22,646466.401887,362.77575863468013,666,,0,93794.0,2015,3,6,1
2015-03-23,462664.2370045,259.6320072976992,543,47.4,0,80606.0,2015,3,0,0
2015-03-24,407369.722015,228.60253760662178,445,47.03,0,77293.0,2015,3,1,0
2015-03-25,408258.189916,229.10111667564536,579,48.75,0,77842.0,2015,3,2,0
2015-03-26,367006.957001,205.9522766560045,2769,51.41,0,73600.0,2015,3,3,0
2015-03-27,436906.608975,245.17767058080807,4596,48.83,0,80951.0,2015,3,4,0
2015-03-28,589854.7040575,331.0071291007295,587,,0,94064.0,2015,3,5,1
2015-03-29,641213.770163,359.82815385129066,669,,0,91104.0,2015,3,6,1
2015-03-30,437878.834978,245.72325195173963,632,48.66,0,77318.0,2015,3,0,0
2015-03-31,443278.893073,248.75358758305276,590,47.72,0,80716.0,2015,3,1,0
2015-04-01,557223.161038,312.69537656453423,777,50.12,1,89824.0,2015,4,2,0
2015-04-02,524588.902022,294.3820999001123,2854,49.13,0,90983.0,2015,4,3,0
2015-04-03,510296.785948,286.36183274298537,4598,49.13,1,85946.0,2015,4,4,0
2015-04-04,653894.195903,366.94399321156004,712,,0,99813.0,2015,4,5,1
2015-04-05,659669.577136,370.18494788776655,707,,0,91181.0,2015,4,6,1
2015-04-06,519734.816963,291.65814644388325,578,52.08,0,85469.0,2015,4,0,0
2015-04-07,464788.21798,260.8239158136925,631,53.95,0,81779.0,2015,4,1,0
2015-04-08,461140.213006,258.7767749753086,753,50.44,0,81262.0,2015,4,2,0
2015-04-09,398718.315935,223.74765203984288,2883,50.79,0,76461.0,2015,4,3,0
2015-04-10,445869.298012,250.2072379416386,4725,51.63,0,81510.0,2015,4,4,0
2015-04-11,610603.017074,342.6504023984287,736,,0,97337.0,2015,4,5,1
2015-04-12,659939.024086,370.33615268574636,715,,1,95678.0,2015,4,6,1
2015-04-13,453724.756048,254.61546355106623,643,51.95,0,82116.0,2015,4,0,0
2015-04-14,403623.396979,226.50022277160494,666,53.3,1,75244.0,2015,4,1,0
2015-04-15,438106.287965,245.85089111391696,739,56.25,0,80265.0,2015,4,2,0
2015-04-16,418643.193957,234.9288406043771,3374,56.69,0,77637.0,2015,4,3,0
2015-04-17,456303.236748,256.06242241750846,5102,55.71,0,80726.0,2015,4,4,0
2015-04-18,629155.66071,353.061537996633,1195,,0,99304.0,2015,4,5,1
2015-04-19,684544.950159,384.1441920084175,1249,,0,94790.0,2015,4,6,1
2015-04-20,481694.770966,270.31131928507295,1146,56.37,0,82615.0,2015,4,0,0
2015-04-21,426018.313035,239.06751573232324,1090,55.58,1,78187.0,2015,4,1,0
2015-04-22,421108.210059,236.31212685690235,1250,56.17,0,78529.0,2015,4,2,0
2015-04-23,392147.042002,220.06006846352412,3300,56.59,0,75289.0,2015,4,3,0
2015-04-24,437625.507963,245.5810931329966,5216,55.98,0,79301.0,2015,4,4,0
2015-04-25,588781.512939,330.4048894158249,1185,,0,95572.0,2015,4,5,1
2015-04-26,625901.000988,351.2351296228956,1169,,0,90784.0,2015,4,6,1
2015-04-27,425049.148087,238.5236521251403,1046,55.56,0,77486.0,2015,4,0,0
2015-04-28,374839.1850745,210.34746637177327,1057,57.05,0,73013.0,2015,4,1,0
2015-04-29,398724.330055,223.75102696689115,1012,58.55,0,75690.0,2015,4,2,0
2015-04-30,432612.141938,242.76775641863074,3267,59.62,0,79564.0,2015,4,3,0
2015-05-01,674509.400095,378.5125701992144,5555,59.1,1,94567.0,2015,5,4,0
2015-05-02,711052.273896,399.01923338720536,1343,,0,100716.0,2015,5,5,1
2015-05-03,742887.785029,416.8842789163861,1381,,0,94618.0,2015,5,6,1
2015-05-04,556245.147953,312.1465476728395,1282,58.92,0,84198.0,2015,5,0,0
2015-05-05,509493.227021,285.9109018075196,1240,60.38,0,82729.0,2015,5,1,0
2015-05-06,504999.550962,283.38919807070704,1340,60.93,0,83390.0,2015,5,2,0
2015-05-07,444082.309939,249.20443879854096,3372,58.99,0,80437.0,2015,5,3,0
2015-05-08,481304.22297,270.09215654882155,5130,59.41,0,85892.0,2015,5,4,0
2015-05-09,706705.4400759999,396.57993270258135,1156,,1,115616.0,2015,5,5,1
2015-05-10,558062.273048,313.166258725028,1024,,1,95869.0,2015,5,6,1
2015-05-11,524864.051063,294.53650452469134,1055,59.23,0,81414.0,2015,5,0,0
2015-05-12,452162.874045,253.73898655723906,1014,60.72,1,77407.0,2015,5,1,0
2015-05-13,446915.639008,250.7944102177329,1172,60.5,0,75555.0,2015,5,2,0
2015-05-14,395609.666087,222.00317962233444,3153,59.89,0,72043.0,2015,5,3,0
2015-05-15,483535.538107,271.3442974786756,5076,59.73,0,80107.0,2015,5,4,0
2015-05-16,709798.552994,398.3156863041527,1196,,0,99115.0,2015,5,5,1
2015-05-17,798186.132143,447.91589907014594,1060,,0,97521.0,2015,5,6,1
2015-05-18,496595.01098,278.67284566778903,968,59.44,0,80398.0,2015,5,0,0
2015-05-19,446375.4880335,250.49129519276093,999,57.3,0,76783.0,2015,5,1,0
2015-05-20,466238.630977,261.63784005443324,1232,58.96,0,78779.0,2015,5,2,0
2015-05-21,417006.136035,234.01017734848483,3115,60.18,0,74029.0,2015,5,3,0
2015-05-22,458727.917031,257.42307353030304,4923,58.88,0,78307.0,2015,5,4,0
2015-05-23,658882.9229615,369.74350334539844,970,,0,95351.0,2015,5,5,1
2015-05-24,738068.426823,414.1798130319865,1012,,1,93816.0,2015,5,6,1
2015-05-25,534802.790004,300.11379910437705,941,58.88,0,77956.0,2015,5,0,0
2015-05-26,463132.406006,259.89472839842875,887,57.29,0,74097.0,2015,5,1,0
2015-05-27,481804.96096,270.37315429854095,1007,57.51,0,76164.0,2015,5,2,0
2015-05-28,428506.881011,240.46401852469137,3183,57.69,0,73171.0,2015,5,3,0
2015-05-29,560519.530038,314.5451908181818,5079,60.25,0,83081.0,2015,5,4,0
2015-05-30,855728.291973,480.2066733855219,992,,0,102728.0,2015,5,5,1
2015-05-31,1023564.76704,574.3910028282828,1025,,0,108057.0,2015,5,6,1
2015-06-01,812081.2027655,455.71335733193047,1388,60.24,0,91732.0,2015,6,0,0
2015-06-02,753430.6418917,422.80058467547695,3643,61.3,0,84760.0,2015,6,1,0
2015-06-03,747929.452075,419.71349723625144,5581,59.67,0,82916.0,2015,6,2,0
2015-06-04,608994.6461083,341.7478373222783,3401,58.0,0,79588.0,2015,6,3,0
2015-06-05,657675.126037,369.06572729349045,5144,59.11,0,83671.0,2015,6,4,0
2015-06-06,904437.271141,507.54055619584733,1066,,0,99584.0,2015,6,5,1
2015-06-07,1070695.9178497,600.8394600727834,1068,,0,98730.0,2015,6,6,1
2015-06-08,696952.81204,391.10707746352415,949,58.15,0,81106.0,2015,6,0,0
2015-06-09,623725.1071692,350.0140893205387,3216,60.15,0,78401.0,2015,6,1,0
2015-06-10,641435.3719983,359.9525095388889,5373,61.36,0,77775.0,2015,6,2,0
2015-06-11,510019.1489275,286.20603194584737,1369,60.74,0,73723.0,2015,6,3,0
2015-06-12,606616.000975,340.41301962682377,6500,59.96,0,79332.0,2015,6,4,0
2015-06-13,840727.775905,471.7888753675646,1564,,0,95583.0,2015,6,5,1
2015-06-14,967745.7218685,543.0671839890572,2239,,0,93452.0,2015,6,6,1
2015-06-15,666557.1317587,374.05001782194165,1495,59.53,0,79423.0,2015,6,0,0
2015-06-16,672637.824072,377.46230307070704,3629,60.01,0,80948.0,2015,6,1,0
2015-06-17,677171.157112,380.0062610056117,8606,59.89,0,80273.0,2015,6,2,0
2015-06-18,556155.0391433,312.09598156189674,1775,60.41,0,76902.0,2015,6,3,0
2015-06-19,659233.5706609,369.9402753428171,6748,59.62,0,83715.0,2015,6,4,0
2015-06-20,936951.654373,525.7865624988776,1586,,0,108362.0,2015,6,5,1
2015-06-21,790568.421132,443.64108929966335,2389,,0,92077.0,2015,6,6,1
2015-06-22,701208.22895,393.4950779741863,1617,60.01,0,81755.0,2015,6,0,0
2015-06-23,640322.326029,359.3279046178451,3756,61.05,1,78858.0,2015,6,1,0
2015-06-24,643411.714061,361.0615679354658,9265,60.01,0,74979.0,2015,6,2,0
2015-06-25,518700.9558973,291.077977495679,1154,59.59,1,72661.0,2015,6,3,0
2015-06-26,593299.460788,332.94021368574636,6213,59.41,0,78165.0,2015,6,4,0
2015-06-27,831492.4641955,466.6063210973625,1166,,0,92052.0,2015,6,5,1
2015-06-28,976563.5890657,548.0154820795174,1994,,0,93170.0,2015,6,6,1
2015-06-29,639072.192193,358.62637047867565,1006,58.34,0,76946.0,2015,6,0,0
2015-06-30,669548.425059,375.7286335909091,2927,59.48,0,80264.0,2015,6,1,0
2015-07-01,885953.200992,497.1679017912458,8448,56.94,0,89117.0,2015,7,2,0
2015-07-02,705642.2820965,395.98332328647587,1306,56.93,0,83862.0,2015,7,3,0
2015-07-03,772773.3939200001,433.6551032098766,6484,56.93,1,88101.0,2015,7,4,0
2015-07-04,1018541.84294,571.5723024354658,1252,,0,102116.0,2015,7,5,1
2015-07-05,982427.6819,551.3062187991021,2065,,0,94248.0,2015,7,6,1
2015-07-06,754949.70914,423.6530354320988,1033,52.48,0,86147.0,2015,7,0,0
2015-07-07,654821.0515315,367.4641142152076,2971,52.33,0,76716.0,2015,7,1,0
2015-07-08,732992.130029,411.33116163243545,8236,51.61,0,84116.0,2015,7,2,0
2015-07-09,605032.4963965,339.5244087522447,1214,52.76,0,79197.0,2015,7,3,0
2015-07-10,643986.381178,361.38405228844,6406,52.74,0,81733.0,2015,7,4,0
2015-07-11,794984.703157,446.1193620409652,1137,,0,91861.0,2015,7,5,1
2015-07-12,898731.936734,504.33890950280585,1942,,0,90004.0,2015,7,6,1
2015-07-13,647967.077874,363.61788881818177,1009,52.19,0,80081.0,2015,7,0,0
2015-07-14,601452.258023,337.5152963092031,2851,53.05,0,76798.0,2015,7,1,0
2015-07-15,664505.1001790001,372.8984849489338,8255,51.4,0,80203.0,2015,7,2,0
2015-07-16,584042.727022,327.7456380594837,1225,50.9,0,77483.0,2015,7,3,0
2015-07-17,653452.17114,366.6959434006734,6503,50.88,0,82400.0,2015,7,4,0
2015-07-18,826353.336031,463.72241079180696,1126,,0,93463.0,2015,7,5,1
2015-07-19,894707.299378,502.08041491470254,1938,,0,89543.0,2015,7,6,1
2015-07-20,685961.243972,384.938969681257,1357,50.11,0,82542.0,2015,7,0,0
2015-07-21,607836.498977,341.09792310718296,3157,50.59,0,78316.0,2015,7,1,0
2015-07-22,631385.408886,354.31279959932664,8415,49.27,0,77969.0,2015,7,2,0
2015-07-23,541511.421067,303.87846300056117,1482,48.11,1,74744.0,2015,7,3,0
2015-07-24,635244.2449785,356.4782519520202,6714,47.98,1,83784.0,2015,7,4,0
2015-07-25,797427.520942,447.490191325477,1529,,1,92906.0,2015,7,5,1
2015-07-26,875032.0362592,491.0393020534231,2383,,0,90148.0,2015,7,6,1
2015-07-27,652999.1942961001,366.4417476409091,1466,47.17,0,80240.0,2015,7,0,0
2015-07-28,594977.6665523,333.88196776223344,3408,47.97,0,77193.0,2015,7,1,0
2015-07-29,625449.98155,350.98203229517395,8747,48.77,0,78724.0,2015,7,2,0
2015-07-30,543393.592625,304.93467599607186,1662,48.53,0,75122.0,2015,7,3,0
2015-07-31,695083.4489723,390.05805217300787,7021,47.11,0,85907.0,2015,7,4,0
2015-08-01,1044894.790061,586.3607127166106,1448,,0,105307.0,2015,8,5,1
2015-08-02,1043495.475018,585.575462973064,2194,,0,97134.0,2015,8,6,1
2015-08-03,811119.83411,455.1738687485971,1405,45.25,0,89639.0,2015,8,0,0
2015-08-04,726613.35811,407.75160387766556,3489,45.75,0,85613.0,2015,8,1,0
2015-08-05,724346.594,406.4795701459035,8919,45.13,1,84912.0,2015,8,2,0
2015-08-06,583375.211759,327.3710503698092,1529,44.69,0,80008.0,2015,8,3,0
2015-08-07,663326.5180703,372.23710329422,6744,43.87,0,85461.0,2015,8,4,0
2015-08-08,784099.215997,440.01078338776654,1436,,0,93044.0,2015,8,5,1
2015-08-09,679410.125135,381.2626964842873,2287,,0,79233.0,2015,8,6,1
2015-08-10,785477.934216,440.78447486868686,1389,44.94,1,87127.0,2015,8,0,0
2015-08-11,668280.357956,375.01703589001124,3358,43.11,0,82118.0,2015,8,1,0
2015-08-12,678064.7316857,380.50770577199773,7917,43.22,0,82224.0,2015,8,2,0
2015-08-13,557859.477954,313.05245676430974,1482,42.27,0,77320.0,2015,8,3,0
2015-08-14,734484.205049,412.1684652351291,6748,42.45,0,85068.0,2015,8,4,0
2015-08-15,936339.026059,525.4427755662177,1434,,1,101204.0,2015,8,5,1
2015-08-16,913846.62503,512.8207772334456,2166,,0,91810.0,2015,8,6,1
2015-08-17,694747.161863,389.86933886812574,1393,41.93,0,84497.0,2015,8,0,0
2015-08-18,629475.6430527,353.2411016008417,3316,42.58,0,81121.0,2015,8,1,0
2015-08-19,653733.3600063,366.85373737727275,7781,40.75,0,81318.0,2015,8,2,0
2015-08-20,569443.704073,319.55314482210997,1511,41.0,0,78717.0,2015,8,3,0
2015-08-21,653281.208151,366.60000457407403,7086,40.45,0,85259.0,2015,8,4,0
2015-08-22,803270.157597,450.768887540404,1653,,0,94782.0,2015,8,5,1
2015-08-23,865755.397429,485.8335563574635,2412,,0,89641.0,2015,8,6,1
2015-08-24,681575.9899773,382.47810885370376,1491,38.22,1,82462.0,2015,8,0,0
2015-08-25,624698.33755,350.560234315376,3525,39.15,0,78984.0,2015,8,1,0
2015-08-26,640075.9908365,359.1896693807519,8142,38.5,0,78623.0,2015,8,2,0
2015-08-27,548043.327354,307.54395474410774,1462,42.47,0,75910.0,2015,8,3,0
2015-08-28,635737.2322,356.7549002244669,6846,45.29,0,81668.0,2015,8,4,0
2015-08-29,876953.096934,492.1173383468014,1484,,0,96050.0,2015,8,5,1
2015-08-30,975697.601858,547.5295184388328,2310,,0,92502.0,2015,8,6,1
2015-08-31,776152.5521897,435.55137608849606,1257,49.2,0,86301.0,2015,8,0,0
2015-09-01,906549.992952,508.72614643771044,3595,45.38,0,90485.0,2015,9,1,0
2015-09-02,879033.0925,493.2845636924804,8161,46.3,0,88953.0,2015,9,2,0
2015-09-03,707093.042,396.79744219977556,2241,46.75,0,83192.0,2015,9,3,0
2015-09-04,736395.302632,413.2409105679012,7802,46.02,0,84429.0,2015,9,4,0
2015-09-05,1052868.394291,590.8352380982043,2570,,0,103308.0,2015,9,5,1
2015-09-06,1147642.583011,644.019406852413,3486,,0,100483.0,2015,9,6,1
2015-09-07,767382.7769737,430.630065641807,2391,46.02,0,85728.0,2015,9,0,0
